scatter energy,scatter locations,absorption energies,absorption locations
0.438637,"[13.4, 0.0, 80.6]",0.239495,"[0.0, -13.4, 80.6]"
0.404228,"[-13.4, 0.0, 80.6]",0.236512,"[0.0, -13.4, 80.6]"
0.130448,"[10.6, 2.7, 39.2]",0.591864,"[0.0, 13.4, 80.6]"
0.332308,"[13.4, 0.0, 80.6]",0.277079,"[0.0, -13.4, 80.6]"
0.354936,"[-13.4, 0.0, 80.6]",0.273445,"[0.0, 13.4, 80.6]"
0.178713,"[10.6, 2.7, 39.2]",0.0738009,"[-13.4, 0.0, 80.6]"
0.439051,"[0.0, -13.4, 80.6]",0.234886,"[-13.4, 0.0, 80.6]"
0.39566,"[-13.4, 0.0, 80.6]",0.299857,"[13.4, 0.0, 80.6]"
0.422365,"[13.4, 0.0, 80.6]",0.264502,"[0.0, 13.4, 80.6]"
0.440316,"[0.0, -13.4, 80.6]",0.181236,"[0.0, 13.4, 80.6]"
0.394685,"[0.0, 13.4, 80.6]",0.283973,"[-13.4, 0.0, 80.6]"
0.408237,"[13.4, 0.0, 80.6]",0.207522,"[0.0, -13.4, 80.6]"
0.346343,"[-13.4, 0.0, 80.6]",0.294511,"[0.0, -13.4, 80.6]"
0.387478,"[0.0, 13.4, 80.6]",0.309955,"[13.4, 0.0, 80.6]"
0.33219,"[0.0, -13.4, 80.6]",0.288146,"[13.4, 0.0, 80.6]"
0.413819,"[-13.4, 0.0, 80.6]",0.188551,"[0.0, 13.4, 80.6]"
0.413495,"[10.6, 2.7, 39.2]",0.238124,"[3.4, -5.0, 40.8]"
0.0550973,"[10.6, 2.7, 39.2]",0.635523,"[0.0, 13.4, 80.6]"
0.381317,"[-13.4, 0.0, 80.6]",0.327651,"[13.4, 0.0, 80.6]"
0.337216,"[-13.4, 0.0, 80.6]",0.340812,"[0.0, 13.4, 80.6]"
0.433849,"[10.6, 2.7, 39.2]",0.00884308,"[3.4, -5.0, 40.8]"
0.371448,"[-13.4, 0.0, 80.6]",0.257009,"[0.0, -13.4, 80.6]"
0.375246,"[0.0, 13.4, 80.6]",0.307251,"[0.0, -13.4, 80.6]"
0.360792,"[13.4, 0.0, 80.6]",0.27674,"[0.0, 13.4, 80.6]"
0.34862,"[0.0, -13.4, 80.6]",0.334575,"[-13.4, 0.0, 80.6]"
0.330135,"[0.0, 13.4, 80.6]",0.285878,"[-13.4, 0.0, 80.6]"
0.334891,"[13.4, 0.0, 80.6]",0.293079,"[0.0, 13.4, 80.6]"
0.383554,"[3.4, -5.0, 40.8]",0.163888,"[10.6, 2.7, 39.2]"
0.360864,"[-13.4, 0.0, 80.6]",0.254183,"[13.4, 0.0, 80.6]"
0.165082,"[3.4, -5.0, 40.8]",0.480861,"[-13.4, 0.0, 80.6]"
0.343571,"[-13.4, 0.0, 80.6]",0.366648,"[0.0, 13.4, 80.6]"
0.109526,"[10.6, 2.7, 39.2]",0.286257,"[0.0, 13.4, 80.6]"
0.338899,"[13.4, 0.0, 80.6]",0.296347,"[0.0, 13.4, 80.6]"
0.395527,"[-13.4, 0.0, 80.6]",0.243998,"[0.0, 13.4, 80.6]"
0.370908,"[-13.4, 0.0, 80.6]",0.313749,"[0.0, -13.4, 80.6]"
0.363985,"[0.0, -13.4, 80.6]",0.319892,"[13.4, 0.0, 80.6]"
0.415314,"[0.0, 13.4, 80.6]",0.263203,"[13.4, 0.0, 80.6]"
0.404094,"[13.4, 0.0, 80.6]",0.207926,"[0.0, 13.4, 80.6]"
0.367578,"[0.0, 13.4, 80.6]",0.308726,"[13.4, 0.0, 80.6]"
0.36129,"[0.0, -13.4, 80.6]",0.285985,"[13.4, 0.0, 80.6]"
0.362518,"[0.0, 13.4, 80.6]",0.288518,"[0.0, -13.4, 80.6]"
0.359412,"[13.4, 0.0, 80.6]",0.0906113,"[0.0, -13.4, 80.6]"
0.358988,"[0.0, 13.4, 80.6]",0.107311,"[13.4, 0.0, 80.6]"
0.437201,"[-13.4, 0.0, 80.6]",0.243807,"[0.0, -13.4, 80.6]"
0.40441,"[0.0, -13.4, 80.6]",0.0710268,"[13.4, 0.0, 80.6]"
0.408204,"[-13.4, 0.0, 80.6]",0.264805,"[0.0, 13.4, 80.6]"
0.379325,"[-13.4, 0.0, 80.6]",0.236057,"[0.0, -13.4, 80.6]"
0.387898,"[-13.4, 0.0, 80.6]",0.328695,"[0.0, -13.4, 80.6]"
0.433978,"[0.0, 13.4, 80.6]",0.253696,"[0.0, -13.4, 80.6]"
0.347215,"[13.4, 0.0, 80.6]",0.259075,"[-13.4, 0.0, 80.6]"
0.347343,"[0.0, -13.4, 80.6]",0.0857743,"[-13.4, 0.0, 80.6]"
0.438781,"[13.4, 0.0, 80.6]",0.235236,"[0.0, -13.4, 80.6]"
0.425989,"[0.0, -13.4, 80.6]",0.256743,"[13.4, 0.0, 80.6]"
0.335672,"[0.0, -13.4, 80.6]",0.298554,"[-13.4, 0.0, 80.6]"
0.364003,"[0.0, -13.4, 80.6]",0.0704999,"[-13.4, 0.0, 80.6]"
0.425138,"[-13.4, 0.0, 80.6]",0.311805,"[13.4, 0.0, 80.6]"
0.391395,"[-13.4, 0.0, 80.6]",0.300201,"[0.0, 13.4, 80.6]"
0.421709,"[0.0, -13.4, 80.6]",0.260145,"[13.4, 0.0, 80.6]"
0.349797,"[0.0, 13.4, 80.6]",0.273406,"[0.0, -13.4, 80.6]"
0.370426,"[-13.4, 0.0, 80.6]",0.326094,"[13.4, 0.0, 80.6]"
0.437028,"[0.0, -13.4, 80.6]",0.259729,"[-13.4, 0.0, 80.6]"
0.411324,"[-13.4, 0.0, 80.6]",0.219864,"[0.0, 13.4, 80.6]"
0.175255,"[3.4, -5.0, 40.8]",0.538548,"[0.0, 13.4, 80.6]"
0.417919,"[-13.4, 0.0, 80.6]",0.261073,"[13.4, 0.0, 80.6]"
0.389732,"[0.0, 13.4, 80.6]",0.285948,"[13.4, 0.0, 80.6]"
0.418847,"[-2.3, -2.2, 41.3]",0.265329,"[-3.2, 3.5, 39.6]"
0.411489,"[0.0, -13.4, 80.6]",0.272215,"[0.0, 13.4, 80.6]"
0.352347,"[0.0, 13.4, 80.6]",0.205748,"[13.4, 0.0, 80.6]"
0.393811,"[-13.4, 0.0, 80.6]",0.30028,"[0.0, 13.4, 80.6]"
0.424156,"[0.0, -13.4, 80.6]",0.191445,"[-13.4, 0.0, 80.6]"
0.14362,"[3.4, -5.0, 40.8]",0.325639,"[-13.4, 0.0, 80.6]"
0.200307,"[10.6, 2.7, 39.2]",0.270568,"[0.0, -13.4, 80.6]"
0.425724,"[0.0, 13.4, 80.6]",0.148642,"[13.4, 0.0, 80.6]"
0.368764,"[0.0, -13.4, 80.6]",0.326905,"[-13.4, 0.0, 80.6]"
0.338461,"[-13.4, 0.0, 80.6]",0.303674,"[0.0, -13.4, 80.6]"
0.379963,"[-13.4, 0.0, 80.6]",0.066036,"[13.4, 0.0, 80.6]"
0.358279,"[0.0, -13.4, 80.6]",0.318728,"[-13.4, 0.0, 80.6]"
0.389585,"[-13.4, 0.0, 80.6]",0.259772,"[0.0, -13.4, 80.6]"
0.35641,"[3.4, -5.0, 40.8]",0.25343,"[-2.3, -2.2, 41.3]"
0.346469,"[0.0, -13.4, 80.6]",0.299924,"[-13.4, 0.0, 80.6]"
0.341509,"[0.0, 13.4, 80.6]",0.310432,"[-13.4, 0.0, 80.6]"
0.388501,"[0.0, 13.4, 80.6]",0.0883057,"[13.4, 0.0, 80.6]"
0.433092,"[0.0, 13.4, 80.6]",0.153824,"[0.0, -13.4, 80.6]"
0.335274,"[0.0, 13.4, 80.6]",0.285824,"[13.4, 0.0, 80.6]"
0.365204,"[13.4, 0.0, 80.6]",0.334995,"[-13.4, 0.0, 80.6]"
0.41382,"[-13.4, 0.0, 80.6]",0.147764,"[0.0, -13.4, 80.6]"
0.380939,"[-13.4, 0.0, 80.6]",0.326063,"[0.0, 13.4, 80.6]"
0.402164,"[-13.4, 0.0, 80.6]",0.311229,"[0.0, -13.4, 80.6]"
0.37604,"[0.0, 13.4, 80.6]",0.259444,"[0.0, -13.4, 80.6]"
0.412495,"[0.0, 13.4, 80.6]",0.210311,"[13.4, 0.0, 80.6]"
0.377823,"[-13.4, 0.0, 80.6]",0.257643,"[0.0, 13.4, 80.6]"
0.389768,"[-13.4, 0.0, 80.6]",0.338776,"[0.0, -13.4, 80.6]"
0.343661,"[0.0, 13.4, 80.6]",0.262425,"[-13.4, 0.0, 80.6]"
0.07773,"[3.4, -5.0, 40.8]",0.547653,"[0.0, -13.4, 80.6]"
0.399063,"[0.0, -13.4, 80.6]",0.215916,"[13.4, 0.0, 80.6]"
0.375078,"[0.0, 13.4, 80.6]",0.242317,"[0.0, -13.4, 80.6]"
0.384861,"[0.0, 13.4, 80.6]",0.224092,"[13.4, 0.0, 80.6]"
0.367972,"[13.4, 0.0, 80.6]",0.226846,"[0.0, -13.4, 80.6]"
0.384519,"[13.4, 0.0, 80.6]",0.29666,"[-13.4, 0.0, 80.6]"
0.165327,"[10.6, 2.7, 39.2]",0.332764,"[13.4, 0.0, 80.6]"
0.470685,"[0.0, 13.4, 80.6]",0.214981,"[3.4, -5.0, 40.8]"
0.340827,"[13.4, 0.0, 80.6]",0.197994,"[0.0, -13.4, 80.6]"
0.401992,"[-13.4, 0.0, 80.6]",0.301213,"[0.0, 13.4, 80.6]"
0.408509,"[0.0, 13.4, 80.6]",0.23739,"[13.4, 0.0, 80.6]"
0.349577,"[0.0, 13.4, 80.6]",0.339632,"[13.4, 0.0, 80.6]"
0.401403,"[10.6, 2.7, 39.2]",0.276893,"[-3.2, 3.5, 39.6]"
0.391133,"[13.4, 0.0, 80.6]",0.28941,"[0.0, -13.4, 80.6]"
0.354861,"[0.0, -13.4, 80.6]",0.285511,"[13.4, 0.0, 80.6]"
0.390401,"[0.0, -13.4, 80.6]",0.307543,"[-13.4, 0.0, 80.6]"
0.430849,"[0.0, -13.4, 80.6]",0.184185,"[13.4, 0.0, 80.6]"
0.208168,"[3.4, -5.0, 40.8]",0.441821,"[0.0, 13.4, 80.6]"
0.423686,"[-13.4, 0.0, 80.6]",0.224563,"[0.0, 13.4, 80.6]"
0.343957,"[0.0, 13.4, 80.6]",0.221241,"[13.4, 0.0, 80.6]"
0.351008,"[13.4, 0.0, 80.6]",0.0495521,"[0.0, 13.4, 80.6]"
0.334417,"[0.0, 13.4, 80.6]",0.281053,"[-13.4, 0.0, 80.6]"
0.374774,"[3.4, -5.0, 40.8]",0.247569,"[-3.2, 3.5, 39.6]"
0.330893,"[0.0, -13.4, 80.6]",0.307006,"[-13.4, 0.0, 80.6]"
0.392905,"[0.0, 13.4, 80.6]",0.256531,"[0.0, -13.4, 80.6]"
0.343346,"[0.0, -13.4, 80.6]",0.179425,"[-13.4, 0.0, 80.6]"
0.119568,"[10.6, 2.7, 39.2]",0.352716,"[13.4, 0.0, 80.6]"
0.358228,"[0.0, 13.4, 80.6]",0.287606,"[13.4, 0.0, 80.6]"
0.329335,"[0.0, 13.4, 80.6]",0.366615,"[13.4, 0.0, 80.6]"
0.369211,"[-13.4, 0.0, 80.6]",0.322315,"[0.0, 13.4, 80.6]"
0.381865,"[0.0, -13.4, 80.6]",0.268671,"[0.0, 13.4, 80.6]"
0.427864,"[-13.4, 0.0, 80.6]",0.193559,"[0.0, -13.4, 80.6]"
0.361869,"[0.0, 13.4, 80.6]",0.280465,"[-13.4, 0.0, 80.6]"
0.14008,"[3.4, -5.0, 40.8]",0.568855,"[13.4, 0.0, 80.6]"
0.18357,"[10.6, 2.7, 39.2]",0.0900566,"[0.0, -13.4, 80.6]"
0.431712,"[13.4, 0.0, 80.6]",0.261388,"[-13.4, 0.0, 80.6]"
0.356738,"[13.4, 0.0, 80.6]",0.331369,"[0.0, -13.4, 80.6]"
0.353982,"[-13.4, 0.0, 80.6]",0.296502,"[0.0, -13.4, 80.6]"
0.390389,"[13.4, 0.0, 80.6]",0.298303,"[0.0, 13.4, 80.6]"
0.411409,"[13.4, 0.0, 80.6]",0.191486,"[-13.4, 0.0, 80.6]"
0.437204,"[0.0, 13.4, 80.6]",0.237106,"[13.4, 0.0, 80.6]"
0.416182,"[0.0, -13.4, 80.6]",0.213086,"[13.4, 0.0, 80.6]"
0.333751,"[13.4, 0.0, 80.6]",0.292981,"[0.0, 13.4, 80.6]"
0.132408,"[10.6, 2.7, 39.2]",0.134784,"[13.4, 0.0, 80.6]"
0.431292,"[0.0, 13.4, 80.6]",0.260008,"[0.0, -13.4, 80.6]"
0.329357,"[-13.4, 0.0, 80.6]",0.304543,"[0.0, 13.4, 80.6]"
0.427892,"[0.0, 13.4, 80.6]",0.265039,"[-13.4, 0.0, 80.6]"
0.33903,"[-13.4, 0.0, 80.6]",0.374134,"[0.0, -13.4, 80.6]"
0.359528,"[-13.4, 0.0, 80.6]",0.275544,"[13.4, 0.0, 80.6]"
0.379573,"[0.0, -13.4, 80.6]",0.175997,"[13.4, 0.0, 80.6]"
0.345043,"[0.0, -13.4, 80.6]",0.158358,"[13.4, 0.0, 80.6]"
0.365267,"[0.0, -13.4, 80.6]",0.273901,"[13.4, 0.0, 80.6]"
0.359398,"[0.0, 13.4, 80.6]",0.281418,"[-13.4, 0.0, 80.6]"
0.388714,"[0.0, -13.4, 80.6]",0.305346,"[13.4, 0.0, 80.6]"
0.411296,"[13.4, 0.0, 80.6]",0.267473,"[0.0, -13.4, 80.6]"
0.366435,"[-13.4, 0.0, 80.6]",0.338009,"[0.0, -13.4, 80.6]"
0.0796336,"[3.4, -5.0, 40.8]",0.334824,"[0.0, -13.4, 80.6]"
0.473027,"[-13.4, 0.0, 80.6]",0.151235,"[3.4, -5.0, 40.8]"
0.360209,"[-13.4, 0.0, 80.6]",0.286499,"[0.0, 13.4, 80.6]"
0.175902,"[3.4, -5.0, 40.8]",0.506385,"[-13.4, 0.0, 80.6]"
0.361308,"[0.0, -13.4, 80.6]",0.262865,"[13.4, 0.0, 80.6]"
0.410835,"[-13.4, 0.0, 80.6]",0.224066,"[0.0, -13.4, 80.6]"
0.384771,"[0.0, 13.4, 80.6]",0.353081,"[13.4, 0.0, 80.6]"
0.359305,"[-13.4, 0.0, 80.6]",0.269312,"[13.4, 0.0, 80.6]"
0.333311,"[13.4, 0.0, 80.6]",0.297069,"[0.0, 13.4, 80.6]"
0.380573,"[13.4, 0.0, 80.6]",0.294362,"[-13.4, 0.0, 80.6]"
0.400149,"[3.4, -5.0, 40.8]",0.236767,"[-2.3, -2.2, 41.3]"
0.374881,"[13.4, 0.0, 80.6]",0.320741,"[0.0, -13.4, 80.6]"
0.420039,"[10.6, 2.7, 39.2]",0.230529,"[-2.3, -2.2, 41.3]"
0.32922,"[13.4, 0.0, 80.6]",0.364307,"[0.0, -13.4, 80.6]"
0.404427,"[-13.4, 0.0, 80.6]",0.285098,"[0.0, -13.4, 80.6]"
0.41484,"[13.4, 0.0, 80.6]",0.224342,"[0.0, 13.4, 80.6]"
0.401437,"[0.0, 13.4, 80.6]",0.272584,"[-13.4, 0.0, 80.6]"
0.355482,"[0.0, -13.4, 80.6]",0.0649518,"[-13.4, 0.0, 80.6]"
0.436447,"[13.4, 0.0, 80.6]",0.0290732,"[0.0, -13.4, 80.6]"
0.370212,"[-13.4, 0.0, 80.6]",0.344527,"[13.4, 0.0, 80.6]"
0.438168,"[0.0, 13.4, 80.6]",0.189156,"[-13.4, 0.0, 80.6]"
0.423823,"[-13.4, 0.0, 80.6]",0.201638,"[0.0, -13.4, 80.6]"
0.383059,"[0.0, -13.4, 80.6]",0.314121,"[-13.4, 0.0, 80.6]"
0.35191,"[-13.4, 0.0, 80.6]",0.25917,"[0.0, -13.4, 80.6]"
0.417769,"[-13.4, 0.0, 80.6]",0.181392,"[0.0, -13.4, 80.6]"
0.0825163,"[10.6, 2.7, 39.2]",0.607244,"[0.0, 13.4, 80.6]"
0.412079,"[-13.4, 0.0, 80.6]",0.306684,"[0.0, 13.4, 80.6]"
0.192243,"[10.6, 2.7, 39.2]",0.270597,"[-13.4, 0.0, 80.6]"
0.334063,"[-13.4, 0.0, 80.6]",0.287658,"[0.0, 13.4, 80.6]"
0.336835,"[0.0, 13.4, 80.6]",0.302378,"[13.4, 0.0, 80.6]"
0.0941736,"[3.4, -5.0, 40.8]",0.549751,"[0.0, -13.4, 80.6]"
0.0947583,"[3.4, -5.0, 40.8]",0.589848,"[0.0, -13.4, 80.6]"
0.342282,"[0.0, 13.4, 80.6]",0.287217,"[13.4, 0.0, 80.6]"
0.351781,"[13.4, 0.0, 80.6]",0.295496,"[-13.4, 0.0, 80.6]"
0.0887576,"[3.4, -5.0, 40.8]",0.589346,"[13.4, 0.0, 80.6]"
0.329206,"[0.0, 13.4, 80.6]",0.300288,"[-13.4, 0.0, 80.6]"
0.437453,"[-13.4, 0.0, 80.6]",0.250739,"[0.0, -13.4, 80.6]"
0.419796,"[-13.4, 0.0, 80.6]",0.256616,"[13.4, 0.0, 80.6]"
0.401988,"[-13.4, 0.0, 80.6]",0.228593,"[0.0, 13.4, 80.6]"
0.406253,"[0.0, -13.4, 80.6]",0.304735,"[13.4, 0.0, 80.6]"
0.366437,"[0.0, 13.4, 80.6]",0.31321,"[-13.4, 0.0, 80.6]"
0.349254,"[-13.4, 0.0, 80.6]",0.383442,"[0.0, 13.4, 80.6]"
0.367872,"[13.4, 0.0, 80.6]",0.321821,"[0.0, 13.4, 80.6]"
0.137707,"[3.4, -5.0, 40.8]",0.554006,"[13.4, 0.0, 80.6]"
0.348101,"[13.4, 0.0, 80.6]",0.301556,"[0.0, -13.4, 80.6]"
0.33295,"[0.0, -13.4, 80.6]",0.380796,"[13.4, 0.0, 80.6]"
0.337523,"[13.4, 0.0, 80.6]",0.312215,"[0.0, 13.4, 80.6]"
0.424443,"[0.0, 13.4, 80.6]",0.220602,"[13.4, 0.0, 80.6]"
0.336351,"[-13.4, 0.0, 80.6]",0.365461,"[0.0, -13.4, 80.6]"
0.390373,"[0.0, 13.4, 80.6]",0.303629,"[0.0, -13.4, 80.6]"
0.402973,"[0.0, -13.4, 80.6]",0.246602,"[-13.4, 0.0, 80.6]"
0.412497,"[-13.4, 0.0, 80.6]",0.228637,"[0.0, -13.4, 80.6]"
0.374261,"[0.0, 13.4, 80.6]",0.239902,"[-13.4, 0.0, 80.6]"
0.432411,"[-13.4, 0.0, 80.6]",0.296955,"[0.0, -13.4, 80.6]"
0.379347,"[0.0, -13.4, 80.6]",0.256703,"[-13.4, 0.0, 80.6]"
0.364196,"[0.0, 13.4, 80.6]",0.264147,"[-13.4, 0.0, 80.6]"
0.408908,"[0.0, -13.4, 80.6]",0.217582,"[13.4, 0.0, 80.6]"
0.392383,"[13.4, 0.0, 80.6]",0.304505,"[0.0, -13.4, 80.6]"
0.432773,"[-13.4, 0.0, 80.6]",0.275894,"[13.4, 0.0, 80.6]"
0.387651,"[0.0, -13.4, 80.6]",0.303402,"[-13.4, 0.0, 80.6]"
0.337224,"[0.0, 13.4, 80.6]",0.278388,"[-13.4, 0.0, 80.6]"
0.381185,"[0.0, 13.4, 80.6]",0.295754,"[0.0, -13.4, 80.6]"
0.37571,"[0.0, 13.4, 80.6]",0.26402,"[13.4, 0.0, 80.6]"
0.344735,"[0.0, -13.4, 80.6]",0.280153,"[0.0, 13.4, 80.6]"
0.390861,"[0.0, 13.4, 80.6]",0.176058,"[13.4, 0.0, 80.6]"
0.436404,"[0.0, -13.4, 80.6]",0.267073,"[13.4, 0.0, 80.6]"
0.376508,"[-13.4, 0.0, 80.6]",0.262954,"[13.4, 0.0, 80.6]"
0.376853,"[0.0, -13.4, 80.6]",0.272574,"[0.0, 13.4, 80.6]"
0.437422,"[0.0, -13.4, 80.6]",0.177341,"[13.4, 0.0, 80.6]"
0.363649,"[-13.4, 0.0, 80.6]",0.237875,"[0.0, -13.4, 80.6]"
0.360481,"[0.0, 13.4, 80.6]",0.21621,"[13.4, 0.0, 80.6]"
0.369165,"[0.0, -13.4, 80.6]",0.272124,"[0.0, 13.4, 80.6]"
0.138259,"[10.6, 2.7, 39.2]",0.554646,"[13.4, 0.0, 80.6]"
0.428354,"[0.0, 13.4, 80.6]",0.217787,"[13.4, 0.0, 80.6]"
0.331439,"[0.0, 13.4, 80.6]",0.0918906,"[13.4, 0.0, 80.6]"
0.374725,"[0.0, -13.4, 80.6]",0.141788,"[13.4, 0.0, 80.6]"
0.435792,"[0.0, -13.4, 80.6]",0.252801,"[13.4, 0.0, 80.6]"
0.356024,"[0.0, -13.4, 80.6]",0.269928,"[13.4, 0.0, 80.6]"
0.354087,"[0.0, -13.4, 80.6]",0.231184,"[0.0, 13.4, 80.6]"
0.351001,"[-13.4, 0.0, 80.6]",0.297805,"[0.0, -13.4, 80.6]"
0.386637,"[0.0, -13.4, 80.6]",0.193683,"[13.4, 0.0, 80.6]"
0.381643,"[0.0, 13.4, 80.6]",0.358323,"[13.4, 0.0, 80.6]"
0.0931766,"[10.6, 2.7, 39.2]",0.581116,"[0.0, 13.4, 80.6]"
0.420442,"[13.4, 0.0, 80.6]",0.263341,"[0.0, -13.4, 80.6]"
0.352748,"[-13.4, 0.0, 80.6]",0.291399,"[13.4, 0.0, 80.6]"
0.351186,"[13.4, 0.0, 80.6]",0.321557,"[-13.4, 0.0, 80.6]"
0.337879,"[13.4, 0.0, 80.6]",0.350151,"[0.0, 13.4, 80.6]"
0.436328,"[0.0, -13.4, 80.6]",0.20333,"[13.4, 0.0, 80.6]"
0.407432,"[-13.4, 0.0, 80.6]",0.284471,"[13.4, 0.0, 80.6]"
0.356303,"[0.0, -13.4, 80.6]",0.249211,"[0.0, 13.4, 80.6]"
0.335317,"[0.0, 13.4, 80.6]",0.28991,"[13.4, 0.0, 80.6]"
0.377853,"[0.0, 13.4, 80.6]",0.320596,"[0.0, -13.4, 80.6]"
0.430866,"[0.0, -13.4, 80.6]",0.220004,"[-13.4, 0.0, 80.6]"
0.433988,"[0.0, -13.4, 80.6]",0.156666,"[-13.4, 0.0, 80.6]"
0.429067,"[-13.4, 0.0, 80.6]",0.178392,"[13.4, 0.0, 80.6]"
0.379645,"[0.0, -13.4, 80.6]",0.270063,"[13.4, 0.0, 80.6]"
0.353146,"[0.0, 13.4, 80.6]",0.171081,"[13.4, 0.0, 80.6]"
0.354759,"[0.0, -13.4, 80.6]",0.275665,"[-13.4, 0.0, 80.6]"
0.346363,"[13.4, 0.0, 80.6]",0.237752,"[0.0, -13.4, 80.6]"
0.413939,"[0.0, -13.4, 80.6]",0.286662,"[-13.4, 0.0, 80.6]"
0.128238,"[3.4, -5.0, 40.8]",0.302683,"[0.0, 13.4, 80.6]"
0.128238,"[3.4, -5.0, 40.8]",0.230795,"[0.0, -13.4, 80.6]"
0.345824,"[-13.4, 0.0, 80.6]",0.285153,"[0.0, -13.4, 80.6]"
0.352029,"[-13.4, 0.0, 80.6]",0.292201,"[0.0, -13.4, 80.6]"
0.420785,"[0.0, -13.4, 80.6]",0.276854,"[-13.4, 0.0, 80.6]"
0.427996,"[-13.4, 0.0, 80.6]",0.199822,"[0.0, 13.4, 80.6]"
0.272491,"[10.6, 2.7, 39.2]",0.399681,"[0.0, 13.4, 80.6]"
0.356922,"[0.0, 13.4, 80.6]",0.256694,"[13.4, 0.0, 80.6]"
0.328597,"[0.0, -13.4, 80.6]",0.134932,"[-13.4, 0.0, 80.6]"
0.404581,"[0.0, -13.4, 80.6]",0.274126,"[0.0, 13.4, 80.6]"
0.335019,"[-13.4, 0.0, 80.6]",0.27923,"[0.0, 13.4, 80.6]"
0.422132,"[-13.4, 0.0, 80.6]",0.222993,"[0.0, 13.4, 80.6]"
0.339448,"[0.0, 13.4, 80.6]",0.00321446,"[-13.4, 0.0, 80.6]"
0.336072,"[-13.4, 0.0, 80.6]",0.122214,"[0.0, -13.4, 80.6]"
0.379738,"[-13.4, 0.0, 80.6]",0.306445,"[0.0, 13.4, 80.6]"
0.425971,"[13.4, 0.0, 80.6]",0.251024,"[0.0, -13.4, 80.6]"
0.402642,"[0.0, 13.4, 80.6]",0.0284201,"[13.4, 0.0, 80.6]"
0.373427,"[13.4, 0.0, 80.6]",0.183009,"[0.0, 13.4, 80.6]"
0.382857,"[0.0, 13.4, 80.6]",0.330711,"[0.0, -13.4, 80.6]"
0.332317,"[0.0, -13.4, 80.6]",0.064764,"[-13.4, 0.0, 80.6]"
0.335805,"[0.0, 13.4, 80.6]",0.2936,"[-13.4, 0.0, 80.6]"
0.395135,"[0.0, -13.4, 80.6]",0.304967,"[13.4, 0.0, 80.6]"
0.368497,"[0.0, -13.4, 80.6]",0.155161,"[13.4, 0.0, 80.6]"
0.054789,"[10.6, 2.7, 39.2]",0.0236369,"[0.0, 13.4, 80.6]"
0.375321,"[-13.4, 0.0, 80.6]",0.234302,"[13.4, 0.0, 80.6]"
0.417048,"[0.0, -13.4, 80.6]",0.282588,"[13.4, 0.0, 80.6]"
0.3967,"[-13.4, 0.0, 80.6]",0.280079,"[0.0, 13.4, 80.6]"
0.345715,"[13.4, 0.0, 80.6]",0.115243,"[-13.4, 0.0, 80.6]"
0.360296,"[0.0, 13.4, 80.6]",0.165713,"[-13.4, 0.0, 80.6]"
0.364947,"[-13.4, 0.0, 80.6]",0.343278,"[0.0, -13.4, 80.6]"
0.158945,"[10.6, 2.7, 39.2]",0.475918,"[0.0, -13.4, 80.6]"
0.399321,"[13.4, 0.0, 80.6]",0.278405,"[0.0, 13.4, 80.6]"
0.375803,"[13.4, 0.0, 80.6]",0.182501,"[0.0, 13.4, 80.6]"
0.394758,"[13.4, 0.0, 80.6]",0.247549,"[0.0, -13.4, 80.6]"
0.399399,"[0.0, -13.4, 80.6]",0.24143,"[13.4, 0.0, 80.6]"
0.132181,"[10.6, 2.7, 39.2]",0.444033,"[13.4, 0.0, 80.6]"
0.358195,"[-13.4, 0.0, 80.6]",0.336401,"[0.0, 13.4, 80.6]"
0.384577,"[13.4, 0.0, 80.6]",0.326463,"[0.0, 13.4, 80.6]"
0.360044,"[0.0, 13.4, 80.6]",0.368859,"[13.4, 0.0, 80.6]"
0.389578,"[13.4, 0.0, 80.6]",0.305789,"[0.0, -13.4, 80.6]"
0.330771,"[0.0, -13.4, 80.6]",0.143232,"[-13.4, 0.0, 80.6]"
0.329921,"[0.0, -13.4, 80.6]",0.307872,"[-13.4, 0.0, 80.6]"
0.374588,"[-13.4, 0.0, 80.6]",0.320353,"[0.0, -13.4, 80.6]"
0.0595688,"[3.4, -5.0, 40.8]",0.658939,"[0.0, -13.4, 80.6]"
0.38907,"[0.0, -13.4, 80.6]",0.104828,"[-13.4, 0.0, 80.6]"
0.359371,"[-13.4, 0.0, 80.6]",0.356918,"[0.0, -13.4, 80.6]"
0.332355,"[13.4, 0.0, 80.6]",0.315603,"[0.0, 13.4, 80.6]"
0.415102,"[0.0, 13.4, 80.6]",0.228096,"[13.4, 0.0, 80.6]"
0.375238,"[0.0, 13.4, 80.6]",0.323088,"[13.4, 0.0, 80.6]"
0.356473,"[-13.4, 0.0, 80.6]",0.277038,"[0.0, -13.4, 80.6]"
0.371138,"[0.0, -13.4, 80.6]",0.213677,"[13.4, 0.0, 80.6]"
0.0829018,"[10.6, 2.7, 39.2]",0.592402,"[0.0, 13.4, 80.6]"
0.368246,"[13.4, 0.0, 80.6]",0.307753,"[0.0, -13.4, 80.6]"
0.0864781,"[10.6, 2.7, 39.2]",0.55123,"[0.0, 13.4, 80.6]"
0.377438,"[0.0, -13.4, 80.6]",0.296325,"[-13.4, 0.0, 80.6]"
0.373609,"[-13.4, 0.0, 80.6]",0.22998,"[0.0, -13.4, 80.6]"
0.405689,"[13.4, 0.0, 80.6]",0.0823093,"[0.0, 13.4, 80.6]"
